image_id,xmin,ymin,width,height,centerx,centery
428000_6540000,396.0,198.0,30,30,411,213
428000_6540000,606.0,308.0,30,30,621,323
428000_6540000,331.0,382.0,30,30,346,397
428000_6540000,266.0,417.0,30,30,281,432
428000_6540000,407.0,400.0,30,30,422,415
428000_6540000,0.0,554.0,29.0,30,14,569
428000_6540000,646.0,620.0,30,30,661,635
428000_6540000,456.0,236.0,30,30,471,251
428000_6540000,806.0,737.0,30,30,821,752
428000_6540000,111.0,982.0,30,17.0,126,997
428000_6540000,149.0,945.0,30,30,164,960
428000_6540000,0.0,585.0,23.0,30,8,600
428000_6540000,359.0,923.0,30,30,374,938
428000_6540000,73.0,29.0,30,30,88,44
428000_6540000,11.0,214.0,30,30,26,229
428000_6540000,99.0,8.0,30,30,114,23
428000_6540000,317.0,534.0,30,30,332,549
428000_6540000,228.0,112.0,30,30,243,127
428000_6540000,336.0,538.0,30,30,351,553
428000_6540000,265.0,862.0,30,30,280,877
428000_6540000,54.0,195.0,30,30,69,210
428000_6540000,90.0,181.0,30,30,105,196
428000_6540000,395.0,404.0,30,30,410,419
428000_6540000,641.0,21.0,30,30,656,36
428000_6540000,247.0,76.0,30,30,262,91
428000_6540000,319.0,13.0,30,30,334,28
428000_6540000,430.0,175.0,30,30,445,190
428000_6540000,612.0,0.0,30,25.0,627,10
428000_6540000,31.0,198.0,30,30,46,213
428000_6540000,245.0,608.0,30,30,260,623
428000_6540000,252.0,596.0,30,30,267,611
428000_6540000,263.0,503.0,30,30,278,518
428000_6540000,276.0,518.0,30,30,291,533
428000_6540000,967.0,926.0,30,30,982,941
428000_6540000,958.0,924.0,30,30,973,939
428000_6540000,858.0,914.0,30,30,873,929
428000_6540000,952.0,866.0,30,30,967,881
428000_6540000,44.0,325.0,30,30,59,340
428000_6540000,195.0,209.0,30,30,210,224
428000_6540000,514.0,110.0,30,30,529,125
428000_6540000,493.0,204.0,30,30,508,219
428000_6540000,517.0,104.0,30,30,532,119
428000_6540000,464.0,282.0,30,30,479,297
428000_6540000,489.0,221.0,30,30,504,236
428000_6540000,491.0,211.0,30,30,506,226
428000_6540000,461.0,288.0,30,30,476,303
428000_6540000,263.0,22.0,30,30,278,37
428000_6540000,875.0,515.0,30,30,890,530
428000_6540000,916.0,384.0,30,30,931,399
428000_6540000,238.0,620.0,30,30,253,635
428000_6540000,889.0,126.0,30,30,904,141
428000_6540000,54.0,141.0,30,30,69,156
428000_6540000,48.0,174.0,30,30,63,189
428000_6540000,715.0,14.0,30,30,730,29
428000_6540000,51.0,129.0,30,30,66,144
428000_6540000,794.0,363.0,30,30,809,378
428000_6540000,733.0,347.0,30,30,748,362
428000_6540000,94.0,415.0,30,30,109,430
428000_6540000,301.0,359.0,30,30,316,374
428000_6541000,938.0,0.0,30,25.0,953,10
428000_6541000,772.0,312.0,30,30,787,327
428000_6541000,817.0,271.0,30,30,832,286
428000_6541000,815.0,89.0,30,30,830,104
428000_6541000,761.0,222.0,30,30,776,237
428000_6541000,682.0,129.0,30,30,697,144
428000_6541000,0.0,226.0,23.0,30,8,241
428000_6541000,0.0,158.0,30,30,15,173
428000_6541000,48.0,189.0,30,30,63,204
428000_6541000,146.0,155.0,30,30,161,170
428000_6541000,51.0,160.0,30,30,66,175
428000_6541000,18.0,157.0,30,30,33,172
428000_6541000,4.0,219.0,30,30,19,234
428000_6541000,0.0,204.0,26.0,30,11,219
428000_6541000,102.0,93.0,30,30,117,108
428000_6541000,51.0,162.0,30,30,66,177
428000_6541000,1.0,475.0,30,30,16,490
428000_6541000,49.0,602.0,30,30,64,617
428000_6541000,36.0,596.0,30,30,51,611
428000_6541000,26.0,610.0,30,30,41,625
428000_6541000,227.0,134.0,30,30,242,149
428000_6541000,411.0,160.0,30,30,426,175
428000_6541000,442.0,290.0,30,30,457,305
428000_6541000,421.0,432.0,30,30,436,447
428000_6541000,212.0,471.0,30,30,227,486
428000_6541000,104.0,389.0,30,30,119,404
428000_6541000,349.0,103.0,30,30,364,118
428000_6541000,621.0,245.0,30,30,636,260
428000_6541000,604.0,5.0,30,30,619,20
428000_6541000,616.0,252.0,30,30,631,267
428000_6541000,559.0,326.0,30,30,574,341
428000_6541000,397.0,90.0,30,30,412,105
428000_6541000,497.0,14.0,30,30,512,29
428000_6541000,91.0,77.0,30,30,106,92
428000_6541000,59.0,35.0,30,30,74,50
428000_6541000,509.0,63.0,30,30,524,78
428000_6541000,46.0,433.0,30,30,61,448
428000_6541000,57.0,425.0,30,30,72,440
428000_6541000,747.0,250.0,30,30,762,265
428000_6541000,664.0,382.0,30,30,679,397
428000_6541000,973.0,172.0,26.0,30,988,187
428000_6541000,875.0,232.0,30,30,890,247
428000_6541000,978.0,14.0,21.0,30,993,29
428000_6541000,640.0,391.0,30,30,655,406
428000_6541000,473.0,407.0,30,30,488,422
428000_6541000,330.0,81.0,30,30,345,96
428000_6541000,594.0,37.0,30,30,609,52
428000_6541000,602.0,234.0,30,30,617,249
428000_6541000,113.0,59.0,30,30,128,74
428000_6541000,485.0,69.0,30,30,500,84
428000_6541000,367.0,71.0,30,30,382,86
428000_6541000,811.0,241.0,30,30,826,256
428000_6541000,0.0,494.0,21.0,30,6,509
428000_6541000,706.0,61.0,30,30,721,76
428000_6541000,410.0,151.0,30,30,425,166
428000_6541000,274.0,97.0,30,30,289,112
428000_6541000,623.0,25.0,30,30,638,40
428000_6541000,631.0,21.0,30,30,646,36
428000_6541000,394.0,76.0,30,30,409,91
428000_6541000,286.0,119.0,30,30,301,134
428000_6541000,304.0,114.0,30,30,319,129
428000_6541000,235.0,548.0,30,30,250,563
428000_6541000,342.0,450.0,30,30,357,465
428000_6541000,70.0,147.0,30,30,85,162
428000_6541000,63.0,112.0,30,30,78,127
428000_6541000,76.0,166.0,30,30,91,181
428000_6541000,79.0,170.0,30,30,94,185
428000_6541000,464.0,452.0,30,30,479,467
428000_6541000,495.0,439.0,30,30,510,454
428000_6541000,249.0,16.0,30,30,264,31
428000_6541000,290.0,264.0,30,30,305,279
428000_6541000,229.0,278.0,30,30,244,293
428000_6541000,270.0,618.0,30,30,285,633
428000_6541000,224.0,92.0,30,30,239,107
428000_6541000,178.0,146.0,30,30,193,161
428000_6541000,758.0,220.0,30,30,773,235
428000_6541000,742.0,343.0,30,30,757,358
428000_6541000,672.0,253.0,30,30,687,268
428000_6541000,639.0,270.0,30,30,654,285
428000_6541000,831.0,260.0,30,30,846,275
428000_6541000,553.0,425.0,30,30,568,440
428000_6541000,854.0,244.0,30,30,869,259
428000_6541000,95.0,599.0,30,30,110,614
428000_6541000,72.0,603.0,30,30,87,618
428000_6541000,382.0,262.0,30,30,397,277
428000_6541000,824.0,266.0,30,30,839,281
428000_6541000,252.0,628.0,30,30,267,643
428000_6541000,50.0,23.0,30,30,65,38
428000_6541000,181.0,208.0,30,30,196,223
428000_6541000,166.0,334.0,30,30,181,349
428000_6541000,141.0,283.0,30,30,156,298
428000_6541000,173.0,334.0,30,30,188,349
428000_6541000,107.0,283.0,30,30,122,298
428000_6541000,98.0,87.0,30,30,113,102
428000_6541000,1.0,169.0,30,30,16,184
428000_6541000,24.0,585.0,30,30,39,600
428000_6541000,55.0,603.0,30,30,70,618
429000_6459000,277.0,878.0,30,30,292,893
429000_6459000,982.0,609.0,17.0,30,997,624
429000_6459000,253.0,856.0,30,30,268,871
429000_6459000,206.0,837.0,30,30,221,852
429000_6459000,252.0,842.0,30,30,267,857
429000_6468000,826.0,515.0,30,30,841,530
429000_6468000,646.0,297.0,30,30,661,312
429000_6468000,715.0,212.0,30,30,730,227
429000_6476000,889.0,815.0,30,30,904,830
429000_6476000,272.0,702.0,30,30,287,717
429000_6476000,175.0,347.0,30,30,190,362
429000_6476000,131.0,225.0,30,30,146,240
429000_6476000,161.0,724.0,30,30,176,739
429000_6477000,421.0,713.0,30,30,436,728
429000_6477000,423.0,780.0,30,30,438,795
429000_6477000,750.0,830.0,30,30,765,845
429000_6477000,518.0,792.0,30,30,533,807
429000_6477000,664.0,830.0,30,30,679,845
429000_6477000,906.0,934.0,30,30,921,949
429000_6477000,926.0,941.0,30,30,941,956
429000_6477000,193.0,463.0,30,30,208,478
429000_6477000,843.0,896.0,30,30,858,911
429000_6477000,971.0,953.0,28.0,30,986,968
429000_6484000,368.0,964.0,30,30,383,979
429000_6496000,33.0,982.0,30,17.0,48,997
429000_6496000,49.0,969.0,30,30,64,984
429000_6496000,36.0,951.0,30,30,51,966
429000_6496000,70.0,427.0,30,30,85,442
429000_6496000,84.0,788.0,30,30,99,803
429000_6496000,231.0,297.0,30,30,246,312
429000_6496000,119.0,425.0,30,30,134,440
429000_6496000,68.0,721.0,30,30,83,736
429000_6496000,241.0,720.0,30,30,256,735
429000_6496000,0.0,556.0,15.0,30,0,571
429000_6496000,955.0,825.0,30,30,970,840
429000_6496000,909.0,800.0,30,30,924,815
429000_6496000,950.0,828.0,30,30,965,843
429000_6496000,21.0,603.0,30,30,36,618
429000_6496000,44.0,631.0,30,30,59,646
429000_6496000,179.0,721.0,30,30,194,736
429000_6496000,944.0,730.0,30,30,959,745
429000_6496000,935.0,766.0,30,30,950,781
429000_6496000,185.0,421.0,30,30,200,436
429000_6516000,759.0,490.0,30,30,774,505
429000_6516000,564.0,364.0,30,30,579,379
429000_6516000,433.0,313.0,30,30,448,328
429000_6516000,359.0,669.0,30,30,374,684
429000_6516000,761.0,549.0,30,30,776,564
429000_6516000,554.0,286.0,30,30,569,301
429000_6516000,604.0,392.0,30,30,619,407
429000_6516000,687.0,451.0,30,30,702,466
429000_6516000,712.0,464.0,30,30,727,479
429000_6516000,791.0,631.0,30,30,806,646
429000_6516000,823.0,597.0,30,30,838,612
429000_6516000,739.0,814.0,30,30,754,829
429000_6516000,354.0,972.0,30,27.0,369,987
429000_6516000,319.0,719.0,30,30,334,734
429000_6516000,642.0,842.0,30,30,657,857
429000_6516000,733.0,815.0,30,30,748,830
429000_6517000,78.0,195.0,30,30,93,210
429000_6517000,0.0,306.0,28.0,30,13,321
429000_6517000,16.0,323.0,30,30,31,338
429000_6517000,170.0,46.0,30,30,185,61
429000_6517000,146.0,16.0,30,30,161,31
429000_6517000,224.0,108.0,30,30,239,123
429000_6517000,162.0,1.0,30,30,177,16
429000_6517000,307.0,19.0,30,30,322,34
429000_6517000,35.0,304.0,30,30,50,319
429000_6517000,147.0,0.0,30,27.0,162,12
429000_6517000,112.0,153.0,30,30,127,168
429000_6517000,297.0,30.0,30,30,312,45
429000_6517000,112.0,225.0,30,30,127,240
429000_6517000,40.0,299.0,30,30,55,314
429000_6517000,932.0,5.0,30,30,947,20
429000_6517000,382.0,470.0,30,30,397,485
429000_6517000,214.0,118.0,30,30,229,133
429000_6517000,141.0,195.0,30,30,156,210
429000_6517000,163.0,486.0,30,30,178,501
429000_6517000,171.0,887.0,30,30,186,902
429000_6517000,225.0,930.0,30,30,240,945
429000_6517000,51.0,879.0,30,30,66,894
429000_6517000,929.0,17.0,30,30,944,32
429000_6517000,169.0,425.0,30,30,184,440
429000_6534000,376.0,674.0,30,30,391,689
429000_6534000,370.0,698.0,30,30,385,713
429000_6534000,388.0,703.0,30,30,403,718
429000_6534000,313.0,833.0,30,30,328,848
429000_6534000,322.0,806.0,30,30,337,821
429000_6534000,317.0,819.0,30,30,332,834
429000_6534000,494.0,594.0,30,30,509,609
429000_6534000,390.0,613.0,30,30,405,628
429000_6534000,929.0,645.0,30,30,944,660
429000_6534000,924.0,661.0,30,30,939,676
429000_6534000,384.0,576.0,30,30,399,591
429000_6534000,312.0,535.0,30,30,327,550
429000_6534000,300.0,798.0,30,30,315,813
429000_6534000,376.0,598.0,30,30,391,613
429000_6534000,339.0,692.0,30,30,354,707
429000_6537000,403.0,30.0,30,30,418,45
429000_6537000,545.0,729.0,30,30,560,744
429000_6537000,253.0,291.0,30,30,268,306
429000_6537000,153.0,495.0,30,30,168,510
429000_6537000,259.0,281.0,30,30,274,296
429000_6537000,14.0,24.0,30,30,29,39
429000_6537000,841.0,440.0,30,30,856,455
429000_6537000,36.0,29.0,30,30,51,44
429000_6537000,391.0,27.0,30,30,406,42
429000_6540000,0.0,182.0,18.0,30,3,197
429000_6540000,212.0,521.0,30,30,227,536
429000_6540000,199.0,596.0,30,30,214,611
429000_6540000,276.0,696.0,30,30,291,711
429000_6540000,304.0,723.0,30,30,319,738
429000_6540000,89.0,17.0,30,30,104,32
429000_6540000,25.0,111.0,30,30,40,126
429000_6540000,442.0,726.0,30,30,457,741
429000_6540000,600.0,818.0,30,30,615,833
429000_6540000,178.0,545.0,30,30,193,560
429000_6540000,64.0,556.0,30,30,79,571
429000_6540000,104.0,659.0,30,30,119,674
429000_6540000,87.0,913.0,30,30,102,928
429000_6540000,117.0,923.0,30,30,132,938
429000_6540000,624.0,964.0,30,30,639,979
429000_6540000,603.0,977.0,30,22.0,618,992
429000_6540000,659.0,872.0,30,30,674,887
429000_6540000,623.0,882.0,30,30,638,897
429000_6540000,254.0,658.0,30,30,269,673
429000_6540000,259.0,666.0,30,30,274,681
429000_6540000,275.0,429.0,30,30,290,444
429000_6540000,26.0,790.0,30,30,41,805
429000_6540000,98.0,685.0,30,30,113,700
429000_6540000,107.0,753.0,30,30,122,768
429000_6540000,346.0,787.0,30,30,361,802
429000_6540000,335.0,767.0,30,30,350,782
429000_6540000,275.0,243.0,30,30,290,258
429000_6540000,478.0,888.0,30,30,493,903
429000_6540000,0.0,964.0,26.0,30,11,979
429000_6540000,146.0,881.0,30,30,161,896
429000_6540000,137.0,912.0,30,30,152,927
429000_6540000,711.0,911.0,30,30,726,926
429000_6540000,266.0,887.0,30,30,281,902
429000_6540000,217.0,880.0,30,30,232,895
429000_6540000,645.0,899.0,30,30,660,914
429000_6540000,48.0,124.0,30,30,63,139
429000_6540000,315.0,352.0,30,30,330,367
429000_6540000,140.0,171.0,30,30,155,186
429000_6540000,110.0,546.0,30,30,125,561
429000_6540000,240.0,703.0,30,30,255,718
429000_6540000,156.0,550.0,30,30,171,565
429000_6540000,123.0,162.0,30,30,138,177
429000_6540000,321.0,619.0,30,30,336,634
429000_6540000,337.0,604.0,30,30,352,619
429000_6540000,908.0,192.0,30,30,923,207
429000_6540000,566.0,351.0,30,30,581,366
429000_6540000,928.0,219.0,30,30,943,234
429000_6540000,338.0,457.0,30,30,353,472
429000_6540000,457.0,507.0,30,30,472,522
429000_6540000,925.0,152.0,30,30,940,167
429000_6540000,624.0,836.0,30,30,639,851
429000_6540000,247.0,213.0,30,30,262,228
429000_6540000,230.0,213.0,30,30,245,228
429000_6540000,613.0,805.0,30,30,628,820
429000_6540000,133.0,826.0,30,30,148,841
429000_6540000,140.0,846.0,30,30,155,861
429000_6540000,123.0,796.0,30,30,138,811
429000_6540000,268.0,432.0,30,30,283,447
429000_6540000,969.0,763.0,30,30,984,778
429000_6540000,890.0,821.0,30,30,905,836
429000_6540000,463.0,510.0,30,30,478,525
429000_6540000,329.0,611.0,30,30,344,626
429000_6540000,608.0,885.0,30,30,623,900
429000_6540000,553.0,887.0,30,30,568,902
429000_6540000,714.0,916.0,30,30,729,931
429000_6540000,726.0,911.0,30,30,741,926
429000_6540000,804.0,873.0,30,30,819,888
429000_6540000,820.0,260.0,30,30,835,275
429000_6540000,951.0,152.0,30,30,966,167
429000_6540000,972.0,138.0,27.0,30,987,153
429000_6540000,903.0,155.0,30,30,918,170
429000_6540000,483.0,490.0,30,30,498,505
429000_6540000,921.0,159.0,30,30,936,174
430000_6523000,114.0,39.0,30,30,129,54
430000_6523000,0.0,40.0,24.0,30,9,55
430000_6523000,81.0,106.0,30,30,96,121
430000_6523000,556.0,472.0,30,30,571,487
430000_6523000,10.0,225.0,30,30,25,240
430000_6523000,252.0,788.0,30,30,267,803
430000_6523000,198.0,595.0,30,30,213,610
430000_6523000,238.0,584.0,30,30,253,599
430000_6523000,352.0,498.0,30,30,367,513
430000_6523000,0.0,74.0,27.0,30,12,89
430000_6523000,578.0,884.0,30,30,593,899
430000_6523000,546.0,893.0,30,30,561,908
430000_6523000,262.0,911.0,30,30,277,926
430000_6523000,233.0,498.0,30,30,248,513
430000_6540000,673.0,379.0,30,30,688,394
430000_6540000,661.0,607.0,30,30,676,622
430000_6540000,285.0,333.0,30,30,300,348
430000_6540000,236.0,203.0,30,30,251,218
430000_6540000,394.0,558.0,30,30,409,573
430000_6540000,375.0,567.0,30,30,390,582
430000_6540000,316.0,413.0,30,30,331,428
430000_6540000,646.0,494.0,30,30,661,509
430000_6540000,724.0,597.0,30,30,739,612
430000_6540000,742.0,592.0,30,30,757,607
430000_6540000,140.0,287.0,30,30,155,302
430000_6540000,153.0,288.0,30,30,168,303
430000_6540000,0.0,748.0,19.0,30,4,763
430000_6540000,429.0,553.0,30,30,444,568
430000_6540000,616.0,418.0,30,30,631,433
430000_6540000,328.0,586.0,30,30,343,601
430000_6540000,733.0,167.0,30,30,748,182
430000_6540000,574.0,232.0,30,30,589,247
430000_6540000,929.0,579.0,30,30,944,594
430000_6540000,819.0,610.0,30,30,834,625
430000_6540000,132.0,29.0,30,30,147,44
430000_6540000,911.0,555.0,30,30,926,570
430000_6540000,808.0,574.0,30,30,823,589
430000_6540000,527.0,230.0,30,30,542,245
430000_6540000,317.0,180.0,30,30,332,195
430000_6540000,661.0,569.0,30,30,676,584
430000_6540000,645.0,605.0,30,30,660,620
430000_6540000,303.0,596.0,30,30,318,611
430000_6540000,801.0,575.0,30,30,816,590
430000_6540000,651.0,515.0,30,30,666,530
430000_6540000,468.0,0.0,30,18.0,483,3
430000_6540000,183.0,143.0,30,30,198,158
430000_6540000,563.0,339.0,30,30,578,354
430000_6540000,562.0,315.0,30,30,577,330
430000_6540000,129.0,146.0,30,30,144,161
430000_6540000,507.0,68.0,30,30,522,83
430000_6540000,308.0,524.0,30,30,323,539
430000_6540000,10.0,112.0,30,30,25,127
430000_6540000,77.0,170.0,30,30,92,185
431000_6492000,929.0,368.0,30,30,944,383
431000_6492000,925.0,374.0,30,30,940,389
431000_6492000,739.0,259.0,30,30,754,274
431000_6492000,300.0,183.0,30,30,315,198
431000_6492000,953.0,310.0,30,30,968,325
431000_6492000,293.0,195.0,30,30,308,210
431000_6492000,897.0,453.0,30,30,912,468
431000_6492000,680.0,872.0,30,30,695,887
431000_6492000,781.0,750.0,30,30,796,765
431000_6492000,794.0,617.0,30,30,809,632
431000_6492000,529.0,784.0,30,30,544,799
431000_6523000,336.0,888.0,30,30,351,903
431000_6523000,444.0,743.0,30,30,459,758
431000_6523000,312.0,711.0,30,30,327,726
431000_6523000,431.0,623.0,30,30,446,638
431000_6523000,359.0,905.0,30,30,374,920
431000_6523000,507.0,740.0,30,30,522,755
431000_6523000,507.0,729.0,30,30,522,744
431000_6523000,530.0,746.0,30,30,545,761
431000_6523000,961.0,798.0,30,30,976,813
431000_6523000,821.0,897.0,30,30,836,912
431000_6523000,926.0,781.0,30,30,941,796
431000_6523000,899.0,760.0,30,30,914,775
431000_6523000,853.0,768.0,30,30,868,783
431000_6523000,349.0,941.0,30,30,364,956
431000_6523000,340.0,905.0,30,30,355,920
431000_6528000,526.0,618.0,30,30,541,633
431000_6528000,543.0,584.0,30,30,558,599
431000_6528000,501.0,594.0,30,30,516,609
431000_6528000,516.0,939.0,30,30,531,954
431000_6528000,562.0,583.0,30,30,577,598
431000_6529000,767.0,190.0,30,30,782,205
431000_6529000,645.0,170.0,30,30,660,185
431000_6529000,586.0,94.0,30,30,601,109
431000_6529000,811.0,216.0,30,30,826,231
431000_6529000,927.0,313.0,30,30,942,328
431000_6529000,359.0,443.0,30,30,374,458
431000_6529000,408.0,431.0,30,30,423,446
431000_6529000,667.0,368.0,30,30,682,383
431000_6529000,676.0,366.0,30,30,691,381
431000_6529000,491.0,410.0,30,30,506,425
431000_6529000,762.0,227.0,30,30,777,242
432000_6485000,880.0,894.0,30,30,895,909
432000_6487000,187.0,468.0,30,30,202,483
432000_6517000,624.0,453.0,30,30,639,468
432000_6517000,541.0,379.0,30,30,556,394
432000_6517000,903.0,443.0,30,30,918,458
432000_6517000,675.0,485.0,30,30,690,500
432000_6517000,522.0,339.0,30,30,537,354
432000_6517000,518.0,329.0,30,30,533,344
432000_6517000,141.0,334.0,30,30,156,349
432000_6517000,869.0,605.0,30,30,884,620
432000_6517000,871.0,0.0,30,27.0,886,12
432000_6517000,252.0,188.0,30,30,267,203
432000_6517000,837.0,433.0,30,30,852,448
432000_6517000,843.0,31.0,30,30,858,46
432000_6517000,459.0,149.0,30,30,474,164
432000_6517000,449.0,130.0,30,30,464,145
432000_6517000,907.0,632.0,30,30,922,647
432000_6517000,433.0,100.0,30,30,448,115
432000_6517000,321.0,342.0,30,30,336,357
432000_6517000,794.0,75.0,30,30,809,90
432000_6517000,638.0,293.0,30,30,653,308
432000_6517000,438.0,484.0,30,30,453,499
432000_6517000,588.0,481.0,30,30,603,496
432000_6517000,388.0,920.0,30,30,403,935
432000_6517000,409.0,447.0,30,30,424,462
432000_6517000,977.0,467.0,22.0,30,992,482
432000_6517000,320.0,339.0,30,30,335,354
432000_6517000,532.0,270.0,30,30,547,285
432000_6517000,511.0,306.0,30,30,526,321
432000_6517000,560.0,283.0,30,30,575,298
432000_6517000,810.0,6.0,30,30,825,21
432000_6517000,905.0,436.0,30,30,920,451
432000_6517000,623.0,312.0,30,30,638,327
432000_6517000,576.0,291.0,30,30,591,306
432000_6517000,899.0,455.0,30,30,914,470
432000_6517000,923.0,502.0,30,30,938,517
432000_6517000,930.0,510.0,30,30,945,525
432000_6517000,514.0,378.0,30,30,529,393
432000_6517000,484.0,320.0,30,30,499,335
432000_6517000,957.0,458.0,30,30,972,473
432000_6517000,589.0,297.0,30,30,604,312
432000_6517000,320.0,83.0,30,30,335,98
432000_6517000,257.0,484.0,30,30,272,499
432000_6517000,237.0,503.0,30,30,252,518
432000_6517000,299.0,452.0,30,30,314,467
432000_6517000,365.0,403.0,30,30,380,418
432000_6517000,471.0,172.0,30,30,486,187
432000_6517000,491.0,251.0,30,30,506,266
432000_6517000,411.0,725.0,30,30,426,740
432000_6517000,404.0,788.0,30,30,419,803
432000_6517000,629.0,403.0,30,30,644,418
432000_6517000,81.0,198.0,30,30,96,213
432000_6517000,219.0,492.0,30,30,234,507
432000_6517000,319.0,191.0,30,30,334,206
432000_6517000,312.0,34.0,30,30,327,49
432000_6517000,203.0,554.0,30,30,218,569
432000_6517000,416.0,215.0,30,30,431,230
432000_6517000,194.0,191.0,30,30,209,206
433000_6494000,270.0,626.0,30,30,285,641
433000_6494000,285.0,85.0,30,30,300,100
433000_6494000,321.0,145.0,30,30,336,160
433000_6494000,298.0,223.0,30,30,313,238
433000_6494000,86.0,100.0,30,30,101,115
433000_6494000,612.0,185.0,30,30,627,200
433000_6521000,892.0,973.0,30,26.0,907,988
433000_6521000,0.0,566.0,30,30,15,581
433000_6525000,464.0,397.0,30,30,479,412
433000_6525000,438.0,818.0,30,30,453,833
433000_6525000,464.0,850.0,30,30,479,865
433000_6526000,597.0,11.0,30,30,612,26
433000_6526000,731.0,134.0,30,30,746,149
433000_6526000,816.0,187.0,30,30,831,202
433000_6526000,574.0,660.0,30,30,589,675
434000_6491000,81.0,680.0,30,30,96,695
434000_6491000,197.0,709.0,30,30,212,724
